category,keyword,source,search_intent,trend_score,difficulty,duplicate_risk,created_at,reason,final_score,topic_type,topic_type_label,title
office365,excel 2019를 활용한 데이터분석,google_suggest,practical,90,low,low,2026-05-12,실무 활용 의도가 강해 경험형 콘텐츠로 확장하기 좋습니다.,90,practical_usage,실무 활용형,excel 2019를 활용한 데이터분석 업무에 적용하는 단계별 방법
office365,excel 을 활용 한 데이터 리터러시,google_suggest,practical,90,low,low,2026-05-12,실무 활용 의도가 강해 경험형 콘텐츠로 확장하기 좋습니다.,90,practical_usage,실무 활용형,excel 을 활용 한 데이터 리터러시 반복 작업을 줄이는 실전 사용법
office365,Excel을 활용한 확률과 통계 pdf,google_suggest,practical,90,low,low,2026-05-12,실무 활용 의도가 강해 경험형 콘텐츠로 확장하기 좋습니다.,90,practical_usage,실무 활용형,Excel을 활용한 확률과 통계 pdf 실무에서 바로 쓰는 방법
office365,실무에서 바로 쓰는 파워포인트 디자인,google_suggest,practical,90,low,low,2026-05-12,실무 활용 의도가 강해 경험형 콘텐츠로 확장하기 좋습니다.,90,practical_usage,실무 활용형,실무에서 바로 쓰는 파워포인트 디자인 실무에서 바로 쓰는 방법
office365,Microsoft Teams 정리,naver_suggest,practical,90,low,low,2026-05-12,실무 활용 의도가 강해 경험형 콘텐츠로 확장하기 좋습니다.,90,practical_usage,실무 활용형,Microsoft Teams 정리 업무에 적용하는 단계별 방법
office365,microsoft teams 활용,google_suggest,practical,90,low,low,2026-05-12,실무 활용 의도가 강해 경험형 콘텐츠로 확장하기 좋습니다.,90,practical_usage,실무 활용형,microsoft teams 활용 작업 흐름에 맞춰 정리한 활용법
office365,microsoft teams 활용법,google_suggest,practical,90,low,low,2026-05-12,실무 활용 의도가 강해 경험형 콘텐츠로 확장하기 좋습니다.,90,practical_usage,실무 활용형,microsoft teams 활용법 실무에서 바로 쓰는 방법
office365,Microsoft Teams 자동화,naver_suggest,practical,90,low,low,2026-05-12,실무 활용 의도가 강해 경험형 콘텐츠로 확장하기 좋습니다.,90,practical_usage,실무 활용형,Microsoft Teams 자동화 업무에 적용하는 단계별 방법
office365,Microsoft Teams 실무,naver_suggest,practical,90,low,low,2026-05-12,실무 활용 의도가 강해 경험형 콘텐츠로 확장하기 좋습니다.,90,practical_usage,실무 활용형,Microsoft Teams 실무 실무에서 바로 쓰는 방법
unreal,언리얼 엔진 활용 버추얼 프로덕션 실무,google_suggest,practical,90,low,low,2026-05-12,실무 활용 의도가 강해 경험형 콘텐츠로 확장하기 좋습니다.,90,practical_usage,실무 활용형,언리얼 엔진 활용 버추얼 프로덕션 실무 업무에 적용하는 단계별 방법
unreal,애니메이터를 위한 unreal engine 활용 가이드,google_suggest,practical,90,low,low,2026-05-12,실무 활용 의도가 강해 경험형 콘텐츠로 확장하기 좋습니다.,90,practical_usage,실무 활용형,애니메이터를 위한 unreal engine 활용 가이드 작업 흐름에 맞춰 정리한 활용법
blender,블렌더 를 활용 한 재밌는 3d 캐릭터 모델링,google_suggest,practical,90,low,low,2026-05-12,실무 활용 의도가 강해 경험형 콘텐츠로 확장하기 좋습니다.,90,practical_usage,실무 활용형,블렌더 를 활용 한 재밌는 3d 캐릭터 모델링 실무에서 바로 쓰는 방법
python,파이썬 데이터 분석 실무 테크닉 100,google_suggest,practical,90,low,low,2026-05-12,실무 활용 의도가 강해 경험형 콘텐츠로 확장하기 좋습니다.,90,practical_usage,실무 활용형,파이썬 데이터 분석 실무 테크닉 100 업무에 적용하는 단계별 방법
python,python 활용 인문 사회 과학 논문 쓰기,google_suggest,practical,90,low,low,2026-05-12,실무 활용 의도가 강해 경험형 콘텐츠로 확장하기 좋습니다.,90,practical_usage,실무 활용형,python 활용 인문 사회 과학 논문 쓰기 실무에서 바로 쓰는 방법
python,python 을 활용 한 빅 데이터 분석 과 시각화,google_suggest,practical,90,low,low,2026-05-12,실무 활용 의도가 강해 경험형 콘텐츠로 확장하기 좋습니다.,90,practical_usage,실무 활용형,python 을 활용 한 빅 데이터 분석 과 시각화 실무에서 바로 쓰는 방법
python,python 라이브러리를 활용한 인공지능,google_suggest,practical,90,low,low,2026-05-12,실무 활용 의도가 강해 경험형 콘텐츠로 확장하기 좋습니다.,90,practical_usage,실무 활용형,python 라이브러리를 활용한 인공지능 업무에 적용하는 단계별 방법
python,python 을 활용 한 데이터 분석,google_suggest,practical,90,low,low,2026-05-12,실무 활용 의도가 강해 경험형 콘텐츠로 확장하기 좋습니다.,90,practical_usage,실무 활용형,python 을 활용 한 데이터 분석 실무에서 바로 쓰는 방법
notion,notion database 활용,google_suggest,practical,90,low,low,2026-05-12,실무 활용 의도가 강해 경험형 콘텐츠로 확장하기 좋습니다.,90,practical_usage,실무 활용형,notion database 활용 업무에 적용하는 단계별 방법
office365,오피스365 파워포인트 슬라이드 마스터 활용법,perplexity_questions,practical,90,low,low,2026-05-12,기존 글은 슬라이드 삭제 같은 기본 편집이고 이것은 디자인 템플릿 설정,90,practical_usage,실무 활용형,오피스365 파워포인트 슬라이드 마스터 활용법 실무에서 바로 쓰는 방법
python,파이썬 selenium 브라우저 자동화,perplexity_questions,practical,90,low,low,2026-05-12,자료구조와 무관한 브라우저 제어 오류 해결,90,practical_usage,실무 활용형,파이썬 selenium 브라우저 자동화 반복 작업을 줄이는 실전 사용법
office365,오피스365 엑셀간트 XLGantt 프로젝트 일정관리,perplexity_questions,practical,90,low,low,2026-05-12,기존 글은 기본 엑셀 기능이고 이것은 전문 애드온 도구 활용,90,practical_usage,실무 활용형,오피스365 엑셀간트 XLGantt 프로젝트 일정관리 실무에서 바로 쓰는 방법
python,파이썬 문자열 슬라이싱 인덱스 음수 활용,perplexity_questions,practical,90,low,low,2026-05-12,기존 글에 없는 슬라이싱 고급 기법 추가,90,practical_usage,실무 활용형,파이썬 문자열 슬라이싱 인덱스 음수 활용 반복 작업을 줄이는 실전 사용법
python,파이썬 예외처리 try except else finally 실전 활용,perplexity_questions,practical,90,low,low,2026-05-12,기존 글에 없는 실무 예외처리 전략 추가,90,practical_usage,실무 활용형,파이썬 예외처리 try except else finally 실전 활용 반복 작업을 줄이는 실전 사용법
python,파이썬 조건문 논리 연산자 and or not 활용,perplexity_questions,practical,90,low,low,2026-05-12,기존 글에 없는 조건문 고급 활용법 추가,90,practical_usage,실무 활용형,파이썬 조건문 논리 연산자 and or not 활용 작업 흐름에 맞춰 정리한 활용법
figma,피그마 프레임 정렬 및 배치 자동화,perplexity_questions,practical,90,low,low,2026-05-12,기본 레이아웃 설정 외 고급 배치 최적화,90,practical_usage,실무 활용형,피그마 프레임 정렬 및 배치 자동화 실무에서 바로 쓰는 방법
office365,오피스365 SORTBY 함수 활용,perplexity_questions,practical,90,low,low,2026-05-12,기존 자동화 글과 다른 정렬 특화 함수,90,practical_usage,실무 활용형,오피스365 SORTBY 함수 활용 실무에서 바로 쓰는 방법
office365,오피스365 LET 함수 실전 활용,perplexity_questions,practical,90,low,low,2026-05-12,KPI 비교가 아닌 수식 구조 최적화,90,practical_usage,실무 활용형,오피스365 LET 함수 실전 활용 업무에 적용하는 단계별 방법
python,파이썬 반복문 중단과 계속 활용법,perplexity_questions,practical,90,low,low,2026-05-12,"기존 List 글은 기본 활용만 다룸, 이는 제어 흐름 최적화 중심",90,practical_usage,실무 활용형,파이썬 반복문 중단과 계속 활용법 작업 흐름에 맞춰 정리한 활용법
figma,피그마 SVG 내보내기 및 코드 활용,perplexity_questions,practical,90,low,low,2026-05-12,기존 글 없음 - 개발자 협업 기반 내보내기,90,practical_usage,실무 활용형,피그마 SVG 내보내기 및 코드 활용 작업 흐름에 맞춰 정리한 활용법
figma,피그마 아트보드 정렬 및 정리 팁,perplexity_questions,practical,90,low,low,2026-05-12,기존 글 없음 - 파일 정보 구조 최적화,90,practical_usage,실무 활용형,피그마 아트보드 정렬 및 정리 팁 실무에서 바로 쓰는 방법
figma,피그마 실시간 커서 추적 기능 활용,perplexity_questions,practical,90,low,low,2026-05-12,기존 글 없음 - 실시간 협업 기능 활용,90,practical_usage,실무 활용형,피그마 실시간 커서 추적 기능 활용 업무에 적용하는 단계별 방법
figma,피그마 디자인 토큰 추출 및 관리,perplexity_questions,practical,90,low,low,2026-05-12,기존 글 없음 - 디자인 토큰 워크플로우,90,practical_usage,실무 활용형,피그마 디자인 토큰 추출 및 관리 반복 작업을 줄이는 실전 사용법
python,파이썬 openpyxl 엑셀 자동화,perplexity_questions,practical,90,low,low,2026-05-12,엑셀 수동 통합과 다른 프로그래밍 자동화,90,practical_usage,실무 활용형,파이썬 openpyxl 엑셀 자동화 업무에 적용하는 단계별 방법
python,파이썬 딕셔너리 key value 실무 활용,perplexity_questions,practical,90,low,low,2026-05-13,기존 리스트 기본 문법과 달리 복잡한 데이터 구조 관리에 최적화된 내용,90,practical_usage,실무 활용형,파이썬 딕셔너리 key value 실무 활용 실무에서 바로 쓰는 방법
python,파이썬 import 라이브러리 관리,perplexity_questions,practical,90,low,low,2026-05-13,기존 파이썬 기본 문법과 달리 프로젝트 환경 설정에 초점,90,practical_usage,실무 활용형,파이썬 import 라이브러리 관리 작업 흐름에 맞춰 정리한 활용법
notion,노션 모바일 앱 오프라인 모드 활용,perplexity_questions,practical,90,low,low,2026-05-13,기존 글은 모바일이 보조 도구임만 언급하고 오프라인 활용법 미제시,90,practical_usage,실무 활용형,노션 모바일 앱 오프라인 모드 활용 실무에서 바로 쓰는 방법
figma,피그마 디자인 시스템 문서화 자동화,perplexity_questions,practical,90,low,low,2026-05-13,"기존 글은 문서 제작 프로세스 중심, 본 주제는 디자인 시스템의 지속적 관리와 배포",90,practical_usage,실무 활용형,피그마 디자인 시스템 문서화 자동화 반복 작업을 줄이는 실전 사용법
python,파이썬 문자열 split join 실무 활용,perplexity_questions,practical,90,low,low,2026-05-13,"기존 파일 읽기 글은 I/O 중심, 이는 읽은 후 텍스트 처리 중심",90,practical_usage,실무 활용형,파이썬 문자열 split join 실무 활용 작업 흐름에 맞춰 정리한 활용법
python,파이썬 range 함수 step 활용 패턴,perplexity_questions,practical,90,low,low,2026-05-13,"기존 for 루프 글은 기본 순회만 다룬 반면, 이는 range 고급 활용",90,practical_usage,실무 활용형,파이썬 range 함수 step 활용 패턴 작업 흐름에 맞춰 정리한 활용법
python,파이썬 logging 로그 파일 관리,perplexity_questions,practical,90,low,low,2026-05-13,파일 읽기와 달리 구조화된 로깅 시스템,90,practical_usage,실무 활용형,파이썬 logging 로그 파일 관리 업무에 적용하는 단계별 방법
general_it,윈도우 디스크 정리 빠르게 하는 법,perplexity_questions,practical,90,low,low,2026-05-19,오류 복구가 아니라 저장 공간 확보와 최적화 목적의 주제입니다.,90,practical_usage,실무 활용형,윈도우 디스크 정리 빠르게 하는 법 업무에 적용하는 단계별 방법
figma,피그마 한 파일 여러 페이지 정리,perplexity_questions,practical,90,low,low,2026-05-19,"기존 글은 마인드맵과 구조도 작성 중심이고, 이 주제는 파일 관리와 정리 방법에 집중함",90,practical_usage,실무 활용형,피그마 한 파일 여러 페이지 정리 반복 작업을 줄이는 실전 사용법
ppt,ppt 기본 글꼴 설정,google_suggest,how_to,90,medium,low,2026-04-26,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,90,feature_explanation,기능 설명형,ppt 기본 글꼴 설정 기본 개념부터 적용 방법까지 정리
ppt,ppt 기본 템플릿 설정,google_suggest,how_to,90,medium,low,2026-04-26,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,90,feature_explanation,기능 설명형,ppt 기본 템플릿 설정 기능과 사용 방법 쉽게 설명
ppt,ppt 기본 폰트 설정,google_suggest,how_to,90,medium,low,2026-04-26,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,90,feature_explanation,기능 설명형,ppt 기본 폰트 설정 기본 개념부터 적용 방법까지 정리
ppt,ppt 문제 만들기,google_suggest,problem_solving,90,medium,low,2026-04-26,문제 해결형 검색어라 방문 의도가 강합니다.,90,error_solution,오류 해결형,ppt 문제 만들기 문제를 줄이는 실무 처리 순서
word,word 기본 글꼴 설정,google_suggest,how_to,90,medium,low,2026-04-26,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,90,feature_explanation,기능 설명형,word 기본 글꼴 설정 처음 시작할 때 알아두면 좋은 사용법
word,word 기본 앱 설정,google_suggest,how_to,90,medium,low,2026-04-26,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,90,feature_explanation,기능 설명형,word 기본 앱 설정 기본 개념부터 적용 방법까지 정리
word,word 기본 폰트 설정,google_suggest,how_to,90,medium,low,2026-04-26,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,90,feature_explanation,기능 설명형,word 기본 폰트 설정 처음 시작할 때 알아두면 좋은 사용법
word,word 기본 프로그램 설정,google_suggest,how_to,90,medium,low,2026-04-26,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,90,feature_explanation,기능 설명형,word 기본 프로그램 설정 기본 개념부터 적용 방법까지 정리
ppt,ppt 기본 도형 설정,google_suggest,how_to,90,medium,low,2026-04-28,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,90,feature_explanation,기능 설명형,ppt 기본 도형 설정 기능과 사용 방법 쉽게 설명
unity,유니티 기본 폰트 설정,google_suggest,how_to,90,medium,low,2026-05-12,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,90,feature_explanation,기능 설명형,유니티 기본 폰트 설정 기본 개념부터 적용 방법까지 정리
unity,Unity 오류 방법,naver_suggest,problem_solving,90,medium,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,90,error_solution,오류 해결형,Unity 오류 방법 문제를 줄이는 실무 처리 순서
unity,Unity 오류 초보,naver_suggest,problem_solving,90,medium,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,90,error_solution,오류 해결형,Unity 오류 초보 해결 전에 먼저 확인할 것
unity,Unity 오류 설정,naver_suggest,problem_solving,90,medium,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,90,error_solution,오류 해결형,Unity 오류 설정 자주 생기는 이유와 점검 순서
unity,Unity 오류 기본,naver_suggest,problem_solving,90,medium,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,90,error_solution,오류 해결형,Unity 오류 기본 해결 전에 먼저 확인할 것
general_it,윈도우 오류 방법,naver_suggest,problem_solving,90,medium,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,90,error_solution,오류 해결형,윈도우 오류 방법 해결 전에 먼저 확인할 것
general_it,윈도우 기본 앱 오류,google_suggest,problem_solving,90,medium,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,90,error_solution,오류 해결형,윈도우 기본 앱 오류 자주 생기는 이유와 점검 순서
general_it,윈도우 오류 기본,naver_suggest,problem_solving,90,medium,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,90,error_solution,오류 해결형,윈도우 오류 기본 자주 생기는 이유와 점검 순서
general_it,윈도우 핀 설정 오류,google_suggest,problem_solving,90,medium,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,90,error_solution,오류 해결형,윈도우 핀 설정 오류 자주 생기는 이유와 점검 순서
general_it,윈도우 설정 오류,google_suggest,problem_solving,90,medium,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,90,error_solution,오류 해결형,윈도우 설정 오류 문제를 줄이는 실무 처리 순서
general_it,윈도우 오류 설정,naver_suggest,problem_solving,90,medium,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,90,error_solution,오류 해결형,윈도우 오류 설정 해결 전에 먼저 확인할 것
general_it,윈도우 오류 초보,naver_suggest,problem_solving,90,medium,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,90,error_solution,오류 해결형,윈도우 오류 초보 자주 생기는 이유와 점검 순서
general_it,윈도우 오류 사용법,naver_suggest,problem_solving,90,medium,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,90,error_solution,오류 해결형,윈도우 오류 사용법 해결 전에 먼저 확인할 것
general_it,컴퓨터 오류 방법,naver_suggest,problem_solving,90,medium,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,90,error_solution,오류 해결형,컴퓨터 오류 방법 해결 전에 먼저 확인할 것
general_it,컴퓨터 오류 사용법,naver_suggest,problem_solving,90,medium,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,90,error_solution,오류 해결형,컴퓨터 오류 사용법 해결 전에 먼저 확인할 것
general_it,컴퓨터 오류 기본,naver_suggest,problem_solving,90,medium,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,90,error_solution,오류 해결형,컴퓨터 오류 기본 자주 생기는 이유와 점검 순서
general_it,컴퓨터 오류 초보,naver_suggest,problem_solving,90,medium,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,90,error_solution,오류 해결형,컴퓨터 오류 초보 자주 생기는 이유와 점검 순서
general_it,컴퓨터 오류 설정,naver_suggest,problem_solving,90,medium,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,90,error_solution,오류 해결형,컴퓨터 오류 설정 해결 전에 먼저 확인할 것
general_it,스마트폰 오류 방법,naver_suggest,problem_solving,90,medium,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,90,error_solution,오류 해결형,스마트폰 오류 방법 해결 전에 먼저 확인할 것
general_it,스마트폰 오류 사용법,naver_suggest,problem_solving,90,medium,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,90,error_solution,오류 해결형,스마트폰 오류 사용법 해결 전에 먼저 확인할 것
general_it,스마트폰 오류 기본,naver_suggest,problem_solving,90,medium,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,90,error_solution,오류 해결형,스마트폰 오류 기본 문제를 줄이는 실무 처리 순서
general_it,스마트폰 오류 초보,naver_suggest,problem_solving,90,medium,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,90,error_solution,오류 해결형,스마트폰 오류 초보 문제를 줄이는 실무 처리 순서
general_it,스마트폰 오류 설정,naver_suggest,problem_solving,90,medium,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,90,error_solution,오류 해결형,스마트폰 오류 설정 자주 생기는 이유와 점검 순서
general_it,스마트폰 설정 오류,naver_suggest,problem_solving,90,medium,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,90,error_solution,오류 해결형,스마트폰 설정 오류 해결 전에 먼저 확인할 것
general_it,스마트폰 설정 안됨,naver_suggest,problem_solving,90,medium,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,90,error_solution,오류 해결형,스마트폰 설정 안됨 해결 전에 먼저 확인할 것
general_it,스마트폰 기본브라우저 설정,google_suggest,how_to,90,medium,low,2026-05-12,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,90,feature_explanation,기능 설명형,스마트폰 기본브라우저 설정 처음 시작할 때 알아두면 좋은 사용법
general_it,스마트폰 pdf 기본앱 설정,google_suggest,how_to,90,medium,low,2026-05-12,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,90,feature_explanation,기능 설명형,스마트폰 pdf 기본앱 설정 기능과 사용 방법 쉽게 설명
general_it,스마트폰 기본 앱 설정,google_suggest,how_to,90,medium,low,2026-05-12,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,90,feature_explanation,기능 설명형,스마트폰 기본 앱 설정 기능과 사용 방법 쉽게 설명
general_it,스마트폰 크롬 기본브라우저 설정,google_suggest,how_to,90,medium,low,2026-05-12,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,90,feature_explanation,기능 설명형,스마트폰 크롬 기본브라우저 설정 초보자도 이해하기 쉬운 설정과 활용
general_it,스마트폰 설정 해결,naver_suggest,problem_solving,90,medium,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,90,error_solution,오류 해결형,스마트폰 설정 해결 해결 전에 먼저 확인할 것
general_it,스마트폰 설정 문제,naver_suggest,problem_solving,90,medium,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,90,error_solution,오류 해결형,스마트폰 설정 문제 해결 전에 먼저 확인할 것
general_it,와이파이 오류 사용법,naver_suggest,problem_solving,90,medium,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,90,error_solution,오류 해결형,와이파이 오류 사용법 해결 전에 먼저 확인할 것
general_it,와이파이 오류 방법,naver_suggest,problem_solving,90,medium,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,90,error_solution,오류 해결형,와이파이 오류 방법 해결 전에 먼저 확인할 것
general_it,와이파이 오류 기본,naver_suggest,problem_solving,90,medium,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,90,error_solution,오류 해결형,와이파이 오류 기본 문제를 줄이는 실무 처리 순서
general_it,와이파이 오류 설정,naver_suggest,problem_solving,90,medium,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,90,error_solution,오류 해결형,와이파이 오류 설정 자주 생기는 이유와 점검 순서
general_it,와이파이 오류 초보,naver_suggest,problem_solving,90,medium,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,90,error_solution,오류 해결형,와이파이 오류 초보 문제를 줄이는 실무 처리 순서
office365,오피스365 기본앱 설정,google_suggest,how_to,90,medium,low,2026-05-12,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,90,feature_explanation,기능 설명형,오피스365 기본앱 설정 기능과 사용 방법 쉽게 설명
office365,엑셀 문제 만들기,google_suggest,problem_solving,90,medium,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,90,error_solution,오류 해결형,엑셀 문제 만들기 해결 전에 먼저 확인할 것
office365,엑셀 문제은행 만들기,google_suggest,problem_solving,90,medium,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,90,error_solution,오류 해결형,엑셀 문제은행 만들기 자주 생기는 이유와 점검 순서
office365,excel 기본 글꼴 설정,google_suggest,how_to,90,medium,low,2026-05-12,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,90,feature_explanation,기능 설명형,excel 기본 글꼴 설정 기본 개념부터 적용 방법까지 정리
office365,excel 기본 프로그램 설정,google_suggest,how_to,90,medium,low,2026-05-12,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,90,feature_explanation,기능 설명형,excel 기본 프로그램 설정 처음 시작할 때 알아두면 좋은 사용법
office365,excel 기본앱 설정,google_suggest,how_to,90,medium,low,2026-05-12,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,90,feature_explanation,기능 설명형,excel 기본앱 설정 초보자도 이해하기 쉬운 설정과 활용
office365,워드 오류해결방법,naver_suggest,problem_solving,90,medium,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,90,error_solution,오류 해결형,워드 오류해결방법 해결 전에 먼저 확인할 것
office365,워드 기본 설정 초기화,google_suggest,how_to,90,medium,low,2026-05-12,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,90,feature_explanation,기능 설명형,워드 기본 설정 초기화 기본 개념부터 적용 방법까지 정리
office365,워드 문제 만들기,google_suggest,problem_solving,90,medium,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,90,error_solution,오류 해결형,워드 문제 만들기 자주 생기는 이유와 점검 순서
office365,ppt 초보자 사용방법,naver_suggest,how_to,90,medium,low,2026-05-12,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,90,feature_explanation,기능 설명형,ppt 초보자 사용방법 기능과 사용 방법 쉽게 설명
office365,아웃룩 기본 글꼴 설정,google_suggest,how_to,90,medium,low,2026-05-12,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,90,feature_explanation,기능 설명형,아웃룩 기본 글꼴 설정 기능과 사용 방법 쉽게 설명
office365,아웃룩 기본 폰트 설정,google_suggest,how_to,90,medium,low,2026-05-12,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,90,feature_explanation,기능 설명형,아웃룩 기본 폰트 설정 기능과 사용 방법 쉽게 설명
office365,아웃룩 기본 글자 크기 설정,google_suggest,how_to,90,medium,low,2026-05-12,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,90,feature_explanation,기능 설명형,아웃룩 기본 글자 크기 설정 처음 시작할 때 알아두면 좋은 사용법
office365,아웃룩 기본 양식 설정,google_suggest,how_to,90,medium,low,2026-05-12,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,90,feature_explanation,기능 설명형,아웃룩 기본 양식 설정 처음 시작할 때 알아두면 좋은 사용법
office365,아웃룩 기본 서식 설정,google_suggest,how_to,90,medium,low,2026-05-12,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,90,feature_explanation,기능 설명형,아웃룩 기본 서식 설정 처음 시작할 때 알아두면 좋은 사용법
office365,outlook 기본 폰트 설정,google_suggest,how_to,90,medium,low,2026-05-12,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,90,feature_explanation,기능 설명형,outlook 기본 폰트 설정 초보자도 이해하기 쉬운 설정과 활용
office365,outlook 기본 서식 설정,google_suggest,how_to,90,medium,low,2026-05-12,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,90,feature_explanation,기능 설명형,outlook 기본 서식 설정 기본 개념부터 적용 방법까지 정리
office365,outlook 기본 설정,google_suggest,how_to,90,medium,low,2026-05-12,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,90,feature_explanation,기능 설명형,outlook 기본 설정 처음 시작할 때 알아두면 좋은 사용법
office365,팀즈 기본 브라우저 설정,google_suggest,how_to,90,medium,low,2026-05-12,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,90,feature_explanation,기능 설명형,팀즈 기본 브라우저 설정 초보자도 이해하기 쉬운 설정과 활용
office365,팀즈 파일열기 기본설정,google_suggest,how_to,90,medium,low,2026-05-12,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,90,feature_explanation,기능 설명형,팀즈 파일열기 기본설정 기본 개념부터 적용 방법까지 정리
office365,원노트 기본 글꼴 설정,google_suggest,how_to,90,medium,low,2026-05-12,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,90,feature_explanation,기능 설명형,원노트 기본 글꼴 설정 기본 개념부터 적용 방법까지 정리
office365,onenote 기본 폰트 설정,google_suggest,how_to,90,medium,low,2026-05-12,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,90,feature_explanation,기능 설명형,onenote 기본 폰트 설정 기본 개념부터 적용 방법까지 정리
python,파이썬 초보 문제,google_suggest,problem_solving,90,medium,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,90,error_solution,오류 해결형,파이썬 초보 문제 자주 생기는 이유와 점검 순서
notion,노션 기본 템플릿 설정,google_suggest,how_to,90,medium,low,2026-05-12,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,90,feature_explanation,기능 설명형,노션 기본 템플릿 설정 초보자도 이해하기 쉬운 설정과 활용
notion,노션 기본 페이지 설정,google_suggest,how_to,90,medium,low,2026-05-12,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,90,feature_explanation,기능 설명형,노션 기본 페이지 설정 기본 개념부터 적용 방법까지 정리
notion,notion 기본 사용법,google_suggest,how_to,90,medium,low,2026-05-12,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,90,feature_explanation,기능 설명형,notion 기본 사용법 처음 시작할 때 알아두면 좋은 사용법
